customer_id,age,gender,marital_status,occupation,employer_type,education_level,state,city,city_tier,pincode_bucket,customer_since,tenure_years,customer_segment,income_group,monthly_income,salary_account_flag,risk_category,is_self_employed,is_government_employee,clv_score,clv_tier
CUST000171,30,F,married,salaried,self_employed,post_graduate,Andhra Pradesh,Visakhapatnam,2,592000-592999,2015-06-23,10,retail,mid,58065.43,0,low,0,0,65.03,normal
CUST000172,68,M,married,salaried,private,graduate,Tamil Nadu,Coimbatore,2,340000-340999,2013-12-15,12,retail,mid,47131.29,0,high,0,0,69.49,elite
CUST000173,49,F,single,student,private,graduate,Rajasthan,Kota,3,267000-267999,2013-07-25,12,mass,lower_mid,22090.07,0,low,0,0,46.03,normal
CUST000174,56,M,single,salaried,private,high_school,Karnataka,Davangere,3,203000-203999,2019-10-20,6,mass,lower_mid,26769.29,1,low,0,0,62.89,normal
CUST000175,66,M,married,salaried,private,post_graduate,Tamil Nadu,Salem,3,172000-172999,2021-12-07,4,mass,lower_mid,27112.45,0,low,0,0,26.46,normal
CUST000176,69,F,married,salaried,private,graduate,Maharashtra,Nashik,3,551000-551999,2018-03-07,8,retail,mid,35712.3,1,low,0,0,50.37,normal
CUST000177,49,F,single,salaried,private,below_10th,Telangana,Karimnagar,3,756000-756999,2014-02-07,12,mass_affluent,upper_mid,68723.77,0,low,0,0,63.97,normal
CUST000178,21,M,married,other,private,professional,Punjab,Jalandhar,2,662000-662999,2017-05-16,9,youth,lower_mid,21465.77,0,medium,0,0,39.4,normal
CUST000179,47,M,single,salaried,government,graduate,Tamil Nadu,Coimbatore,2,520000-520999,2017-05-11,9,mass,lower_mid,21353.68,1,low,0,0,73.66,elite
CUST000180,54,M,single,salaried,self_employed,below_10th,Maharashtra,Nashik,3,337000-337999,2014-02-16,12,mass,lower_mid,22005.37,1,low,0,0,41.03,normal
CUST000181,40,F,widowed,salaried,private,graduate,Rajasthan,Jodhpur,3,166000-166999,2015-11-18,10,mass_affluent,upper_mid,125616.83,0,low,0,0,68.0,normal
CUST000182,56,F,married,salaried,private,post_graduate,West Bengal,Siliguri,3,348000-348999,2018-08-14,7,retail,mid,50200.94,0,low,0,0,23.51,normal
CUST000183,62,F,married,business,private,post_graduate,Maharashtra,Thane,2,661000-661999,2026-01-18,0,mass,low,14841.65,1,low,1,0,23.8,normal
CUST000184,32,M,married,salaried,government,professional,Telangana,Nizamabad,3,722000-722999,2011-12-05,14,mass,low,5984.18,1,low,0,0,67.06,normal
CUST000185,60,M,married,salaried,self_employed,post_graduate,Gujarat,Vadodara,2,446000-446999,2012-12-10,13,mass_affluent,upper_mid,96235.92,1,low,0,0,75.11,elite
CUST000186,46,F,married,retired,private,professional,Odisha,Cuttack,3,126000-126999,2022-08-09,3,hni,high,268755.91,0,low,0,0,15.0,normal
CUST000187,53,M,married,salaried,government,post_graduate,Andhra Pradesh,Nellore,3,523000-523999,2021-10-26,4,mass,lower_mid,27925.09,1,medium,0,0,51.54,normal
CUST000188,30,F,married,self_employed,government,graduate,West Bengal,Asansol,3,490000-490999,2021-08-07,4,mass,lower_mid,18729.85,1,low,1,0,51.31,normal
CUST000189,49,F,married,salaried,private,high_school,Madhya Pradesh,Gwalior,3,140000-140999,2019-10-04,6,mass,low,6902.09,0,medium,0,0,15.49,normal
CUST000190,24,M,single,salaried,private,post_graduate,Uttar Pradesh,Allahabad,3,556000-556999,2014-07-09,11,youth,lower_mid,21729.2,1,low,0,0,74.17,elite
CUST000191,68,F,married,business,self_employed,graduate,Gujarat,Bhavnagar,3,298000-298999,2013-04-18,13,retail,mid,42656.45,1,low,1,0,44.63,normal
CUST000192,39,M,married,student,other,post_graduate,Madhya Pradesh,Ujjain,3,268000-268999,2023-07-24,2,mass,low,7785.45,1,low,0,0,44.43,normal
CUST000193,45,M,married,self_employed,government,high_school,Rajasthan,Udaipur,3,659000-659999,2011-11-18,14,retail,mid,37494.19,0,high,1,0,41.49,normal
CUST000194,19,O,married,salaried,private,graduate,West Bengal,Kolkata,1,610000-610999,2021-02-11,5,youth,mid,57697.97,1,low,0,0,52.4,normal
CUST000195,59,M,married,salaried,private,professional,Karnataka,Mangalore,3,434000-434999,2016-09-11,9,mass_affluent,upper_mid,99881.77,1,low,0,0,67.51,normal
CUST000196,62,M,married,salaried,ngo,graduate,Karnataka,Davangere,3,372000-372999,2018-07-14,7,retail,mid,55840.47,0,medium,0,0,23.69,normal
CUST000197,74,M,single,self_employed,private,below_10th,Andhra Pradesh,Visakhapatnam,2,654000-654999,2025-10-16,0,mass,low,10503.25,1,medium,1,0,39.57,normal
CUST000198,70,M,single,business,private,professional,Uttar Pradesh,Allahabad,3,224000-224999,2021-04-02,5,mass,lower_mid,15758.82,0,low,1,0,31.66,normal
CUST000199,23,M,single,salaried,private,graduate,Rajasthan,Ajmer,3,348000-348999,2021-05-13,5,youth,upper_mid,149935.42,0,low,0,0,33.8,normal
CUST000200,45,M,single,salaried,private,post_graduate,Delhi,Janakpuri,3,478000-478999,2024-11-23,1,mass_affluent,upper_mid,135242.48,1,low,0,0,7.26,normal
CUST000201,45,M,married,self_employed,private,graduate,Maharashtra,Nagpur,2,675000-675999,2025-12-15,0,mass,lower_mid,29534.94,0,medium,1,0,23.17,normal
CUST000202,61,M,single,salaried,self_employed,professional,Assam,Guwahati,2,497000-497999,2017-03-29,9,mass,low,14263.67,1,low,0,0,23.49,normal
CUST000203,61,M,married,business,self_employed,high_school,Uttar Pradesh,Varanasi,3,189000-189999,2020-01-16,6,hni,high,447043.51,0,medium,1,0,45.91,normal
CUST000204,37,F,married,salaried,self_employed,graduate,Haryana,Ambala,3,392000-392999,2022-12-24,3,mass,lower_mid,17494.67,1,medium,0,0,53.63,normal
CUST000205,47,M,married,salaried,private,post_graduate,Delhi,Rohini,3,598000-598999,2016-03-08,10,mass,low,9856.41,1,low,0,0,67.34,normal
CUST000206,28,F,married,other,government,graduate,Andhra Pradesh,Tirupati,3,426000-426999,2024-10-04,1,youth,upper_mid,79237.26,1,low,0,0,37.4,normal
CUST000207,75,F,single,salaried,private,post_graduate,Uttar Pradesh,Lucknow,2,161000-161999,2012-11-16,13,mass_affluent,upper_mid,96093.63,1,medium,0,0,51.69,normal
CUST000208,72,M,married,salaried,private,high_school,Uttar Pradesh,Kanpur,3,377000-377999,2019-02-26,7,retail,mid,31759.06,0,high,0,0,40.4,normal
CUST000209,45,M,married,self_employed,private,post_graduate,Uttar Pradesh,Lucknow,2,567000-567999,2024-12-15,1,mass,low,8789.73,1,low,1,0,21.09,normal
CUST000210,42,M,married,other,private,post_graduate,Odisha,Sambalpur,3,667000-667999,2018-12-13,7,mass,lower_mid,29779.63,1,high,0,0,33.11,normal
CUST000211,56,F,married,other,private,high_school,Uttar Pradesh,Lucknow,2,663000-663999,2018-05-26,8,mass,lower_mid,18978.05,1,medium,0,0,71.49,elite
CUST000212,50,M,married,self_employed,private,post_graduate,Tamil Nadu,Tirunelveli,3,643000-643999,2011-10-16,14,retail,mid,53522.12,1,medium,1,0,36.6,normal
CUST000213,18,M,single,salaried,private,graduate,Andhra Pradesh,Visakhapatnam,2,483000-483999,2023-12-23,2,youth,mid,43650.25,0,low,0,0,52.2,normal
CUST000214,74,M,divorced,retired,private,professional,Madhya Pradesh,Ujjain,3,395000-395999,2024-06-06,2,mass_affluent,upper_mid,98070.67,1,low,0,0,36.57,normal
CUST000215,44,M,single,self_employed,private,graduate,Telangana,Warangal,3,300000-300999,2018-06-23,7,mass,low,14573.18,1,low,1,0,28.69,normal
CUST000216,74,M,single,salaried,ngo,graduate,Tamil Nadu,Trichy,3,218000-218999,2017-02-11,9,mass,low,14954.23,1,low,0,0,35.89,normal
CUST000217,69,F,single,student,private,high_school,Rajasthan,Jaipur,2,451000-451999,2016-04-21,10,mass,low,10557.68,1,medium,0,0,60.74,normal
CUST000218,30,F,married,salaried,private,graduate,Karnataka,Mysore,2,224000-224999,2024-03-08,2,retail,mid,51552.25,1,high,0,0,32.69,normal
CUST000219,58,M,single,salaried,private,graduate,Telangana,Warangal,3,591000-591999,2023-08-20,2,retail,mid,34643.9,1,medium,0,0,49.31,normal
CUST000220,20,F,single,student,private,graduate,Maharashtra,Solapur,3,721000-721999,2025-12-12,0,youth,lower_mid,19450.62,0,medium,0,0,25.0,normal
CUST000221,56,M,single,self_employed,government,post_graduate,Bihar,Patna,2,374000-374999,2017-03-25,9,mass,low,14687.09,0,medium,1,0,21.37,normal
CUST000222,23,M,divorced,salaried,government,graduate,Assam,Silchar,3,667000-667999,2014-10-14,11,youth,upper_mid,112126.23,0,low,0,0,74.8,elite
CUST000223,25,M,married,salaried,private,graduate,Maharashtra,Solapur,3,500000-500999,2017-11-30,8,youth,lower_mid,23132.93,1,low,0,0,64.43,normal
CUST000224,44,F,divorced,self_employed,self_employed,high_school,Uttar Pradesh,Agra,3,563000-563999,2014-06-29,11,mass,low,12479.76,0,medium,1,0,73.0,elite
CUST000225,26,M,married,salaried,private,professional,Tamil Nadu,Coimbatore,2,366000-366999,2019-02-22,7,youth,mid,31714.96,1,low,0,0,26.63,normal
CUST000226,54,M,married,salaried,private,graduate,Telangana,Khammam,3,510000-510999,2016-12-12,9,mass,lower_mid,23762.66,1,medium,0,0,62.91,normal
CUST000227,50,M,single,self_employed,private,post_graduate,Maharashtra,Mumbai,1,332000-332999,2014-01-31,12,mass,lower_mid,22542.76,1,high,1,0,68.0,normal
CUST000228,68,M,single,retired,private,graduate,Maharashtra,Nagpur,2,333000-333999,2022-09-23,3,mass,lower_mid,27790.8,0,high,0,0,50.74,normal
CUST000229,59,M,married,self_employed,government,high_school,Karnataka,Hubli,3,667000-667999,2021-09-07,4,mass,low,6574.33,1,low,1,0,14.4,normal
CUST000230,61,F,divorced,student,government,graduate,Rajasthan,Ajmer,3,278000-278999,2024-11-10,1,mass,low,14607.79,1,low,0,0,15.77,normal
CUST000231,41,M,single,student,self_employed,post_graduate,Uttar Pradesh,Allahabad,3,102000-102999,2016-06-24,9,mass,low,5801.11,0,low,0,0,60.17,normal
CUST000232,32,M,married,business,government,below_10th,Assam,Guwahati,2,519000-519999,2015-05-07,11,retail,mid,35574.75,1,low,1,0,66.11,normal
CUST000233,71,F,married,salaried,government,below_10th,Tamil Nadu,Trichy,3,763000-763999,2017-05-13,9,mass,lower_mid,23925.53,1,low,0,0,69.34,elite
CUST000234,49,M,single,retired,private,post_graduate,Karnataka,Mysore,2,414000-414999,2020-07-19,5,retail,mid,50256.38,1,medium,0,0,19.74,normal
CUST000235,49,M,married,salaried,private,high_school,Bihar,Gaya,3,223000-223999,2011-08-18,14,mass,low,7352.04,0,high,0,0,83.31,super_hni
CUST000236,41,M,married,salaried,government,graduate,Punjab,Amritsar,2,108000-108999,2017-12-07,8,retail,mid,33596.6,0,low,0,0,39.57,normal
CUST000237,58,M,single,salaried,private,graduate,Uttar Pradesh,Agra,3,587000-587999,2012-05-30,14,retail,mid,56708.62,0,medium,0,0,53.4,normal
CUST000238,69,M,married,student,ngo,below_10th,Gujarat,Surat,2,638000-638999,2024-10-16,1,mass,lower_mid,18693.23,1,medium,0,0,3.43,normal
CUST000239,66,M,single,salaried,private,high_school,Maharashtra,Pune,1,270000-270999,2014-04-27,12,mass_affluent,upper_mid,113506.72,1,low,0,0,55.89,normal
CUST000240,66,M,married,salaried,private,post_graduate,Tamil Nadu,Coimbatore,2,127000-127999,2013-02-25,13,mass,low,11193.82,1,low,0,0,65.4,normal
CUST000241,75,F,married,business,other,graduate,Tamil Nadu,Coimbatore,2,413000-413999,2022-05-24,4,mass,lower_mid,21288.37,1,medium,1,0,28.4,normal
CUST000242,69,F,single,retired,self_employed,graduate,Uttar Pradesh,Lucknow,2,254000-254999,2024-01-29,2,retail,mid,47510.17,0,low,0,0,31.14,normal
CUST000243,29,F,divorced,self_employed,ngo,post_graduate,West Bengal,Howrah,3,614000-614999,2017-02-23,9,youth,mid,45683.48,0,low,1,0,25.51,normal
CUST000244,56,F,single,salaried,ngo,below_10th,Uttar Pradesh,Kanpur,3,210000-210999,2015-10-29,10,mass,lower_mid,29020.59,1,medium,0,0,29.51,normal
CUST000245,19,M,single,salaried,self_employed,graduate,Telangana,Nizamabad,3,259000-259999,2021-04-22,5,youth,mid,36127.78,1,low,0,0,49.83,normal
CUST000246,20,F,married,self_employed,government,graduate,Rajasthan,Jaipur,2,624000-624999,2021-09-04,4,youth,mid,51485.75,1,medium,1,0,37.83,normal
CUST000247,66,M,married,salaried,ngo,high_school,Bihar,Patna,2,400000-400999,2025-12-24,0,mass_affluent,upper_mid,81481.74,1,low,0,0,45.43,normal
CUST000248,54,F,married,self_employed,private,graduate,Tamil Nadu,Coimbatore,2,743000-743999,2024-05-06,2,retail,mid,41873.58,1,medium,1,0,59.43,normal
CUST000249,66,M,divorced,salaried,other,below_10th,West Bengal,Durgapur,3,305000-305999,2014-11-03,11,mass,low,11716.9,0,low,0,0,31.8,normal
CUST000250,73,F,single,retired,private,graduate,Bihar,Bhagalpur,3,519000-519999,2025-08-31,0,mass,low,7999.97,1,medium,0,0,44.69,normal
CUST000251,34,M,married,salaried,private,graduate,Rajasthan,Udaipur,3,111000-111999,2021-03-01,5,mass,lower_mid,19742.66,0,medium,0,0,61.2,normal
CUST000252,66,M,married,salaried,government,graduate,Uttar Pradesh,Lucknow,2,710000-710999,2019-09-24,6,mass,low,12518.64,0,low,0,0,64.54,normal
CUST000253,19,F,married,retired,private,below_10th,Uttar Pradesh,Lucknow,2,463000-463999,2021-05-01,5,youth,upper_mid,66528.88,1,low,0,0,50.0,normal
CUST000254,19,F,married,salaried,private,post_graduate,Haryana,Hisar,3,321000-321999,2018-08-01,7,youth,low,9582.86,0,medium,0,0,36.2,normal
CUST000255,45,F,married,salaried,government,graduate,Uttar Pradesh,Meerut,3,440000-440999,2025-07-25,0,mass,low,14984.54,1,medium,0,0,40.6,normal
CUST000256,71,M,married,student,private,post_graduate,Madhya Pradesh,Indore,2,181000-181999,2022-10-07,3,mass,low,14960.96,0,medium,0,0,6.97,normal
CUST000257,40,M,married,salaried,private,post_graduate,Andhra Pradesh,Guntur,3,710000-710999,2012-04-07,14,retail,mid,32197.82,1,low,0,0,48.31,normal
CUST000258,54,F,single,salaried,private,post_graduate,Tamil Nadu,Madurai,2,539000-539999,2023-02-04,3,retail,mid,36394.63,1,low,0,0,35.49,normal
CUST000259,49,F,married,salaried,private,post_graduate,Rajasthan,Udaipur,3,277000-277999,2021-10-03,4,retail,mid,37956.01,0,high,0,0,63.94,normal
CUST000260,50,F,married,salaried,self_employed,high_school,Uttar Pradesh,Meerut,3,675000-675999,2020-07-02,5,mass_affluent,upper_mid,143993.34,1,low,0,0,39.31,normal
CUST000261,18,F,married,salaried,self_employed,graduate,Bihar,Patna,2,752000-752999,2018-08-29,7,youth,mid,56425.93,1,medium,0,0,56.91,normal
CUST000262,36,M,single,student,self_employed,high_school,Karnataka,Mysore,2,316000-316999,2011-08-03,14,mass,low,13792.7,1,low,0,0,54.17,normal
CUST000263,19,M,single,business,self_employed,graduate,Uttar Pradesh,Varanasi,3,145000-145999,2011-06-27,14,youth,upper_mid,93257.44,0,low,1,0,75.86,elite
CUST000264,70,F,married,salaried,private,professional,Madhya Pradesh,Ujjain,3,443000-443999,2014-04-02,12,mass_affluent,upper_mid,74197.21,0,medium,0,0,48.71,normal
CUST000265,61,F,single,salaried,private,high_school,Tamil Nadu,Trichy,3,122000-122999,2020-07-15,5,mass,low,13337.45,1,medium,0,0,21.69,normal
CUST000266,43,M,divorced,other,other,graduate,Andhra Pradesh,Nellore,3,695000-695999,2018-01-30,8,mass,low,12035.4,0,medium,0,0,30.69,normal
CUST000267,49,M,married,other,private,below_10th,Uttar Pradesh,Allahabad,3,535000-535999,2021-03-30,5,retail,mid,48350.33,0,low,0,0,71.23,elite
CUST000268,23,M,married,salaried,private,below_10th,Assam,Silchar,3,176000-176999,2018-10-28,7,youth,lower_mid,29808.5,1,high,0,0,57.71,normal
CUST000269,49,F,married,student,self_employed,professional,Assam,Dibrugarh,3,785000-785999,2024-01-28,2,mass,low,11539.76,1,high,0,0,21.14,normal
CUST000270,72,M,married,student,private,graduate,Maharashtra,Aurangabad,3,383000-383999,2025-05-26,1,mass,lower_mid,15117.35,1,medium,0,0,45.89,normal
CUST000271,21,F,married,salaried,self_employed,below_10th,West Bengal,Howrah,3,100000-100999,2020-05-20,6,youth,low,13171.04,1,low,0,0,12.69,normal
CUST000272,72,F,single,salaried,self_employed,graduate,Maharashtra,Solapur,3,150000-150999,2025-02-06,1,retail,mid,38981.36,0,low,0,0,52.83,normal
CUST000273,28,M,married,salaried,private,high_school,West Bengal,Howrah,3,388000-388999,2011-09-08,14,youth,lower_mid,24950.83,1,medium,0,0,59.49,normal
CUST000274,73,M,single,student,self_employed,post_graduate,Rajasthan,Jodhpur,3,295000-295999,2020-11-22,5,mass,low,14389.3,0,low,0,0,46.71,normal
CUST000275,34,M,married,student,private,graduate,Rajasthan,Jodhpur,3,132000-132999,2011-11-13,14,mass,lower_mid,17014.37,1,medium,0,0,71.09,elite
CUST000276,55,M,single,business,private,graduate,Maharashtra,Nagpur,2,679000-679999,2018-10-23,7,mass,lower_mid,16731.43,1,low,1,0,60.97,normal
CUST000277,41,M,married,salaried,private,post_graduate,Karnataka,Mysore,2,761000-761999,2024-05-12,2,retail,mid,33211.08,0,medium,0,0,6.74,normal
CUST000278,22,F,married,self_employed,private,below_10th,Telangana,Karimnagar,3,742000-742999,2017-06-19,8,youth,low,10532.24,0,low,1,0,30.17,normal
CUST000279,69,M,single,student,private,graduate,Rajasthan,Jodhpur,3,466000-466999,2025-12-31,0,mass,low,7723.48,0,medium,0,0,20.43,normal
CUST000280,51,M,married,retired,government,high_school,West Bengal,Siliguri,3,136000-136999,2011-10-22,14,mass,low,11048.3,1,high,0,0,47.77,normal
CUST000281,23,M,single,salaried,private,post_graduate,Maharashtra,Nashik,3,675000-675999,2023-02-14,3,youth,upper_mid,124585.1,1,low,0,0,21.66,normal
CUST000282,39,F,single,business,private,high_school,Rajasthan,Jodhpur,3,174000-174999,2018-04-06,8,retail,mid,36107.92,1,low,1,0,60.63,normal
CUST000283,28,M,married,salaried,government,graduate,Karnataka,Bangalore,1,512000-512999,2014-07-15,11,youth,lower_mid,24513.57,0,medium,0,0,60.03,normal
CUST000284,65,M,married,business,ngo,graduate,Karnataka,Belgaum,3,500000-500999,2023-11-28,2,retail,mid,37919.52,0,low,1,0,40.94,normal
CUST000285,33,M,married,self_employed,government,graduate,Maharashtra,Mumbai,1,454000-454999,2023-04-02,3,retail,mid,44655.96,1,low,1,0,8.46,normal
CUST000286,50,M,married,salaried,government,below_10th,Madhya Pradesh,Gwalior,3,773000-773999,2019-06-15,6,mass,low,14053.36,1,low,0,0,18.4,normal
CUST000287,26,F,married,student,private,professional,Bihar,Darbhanga,3,632000-632999,2011-09-05,14,youth,lower_mid,27691.56,0,high,0,0,70.34,elite
CUST000288,23,M,married,salaried,private,post_graduate,Andhra Pradesh,Nellore,3,564000-564999,2014-02-04,12,youth,high,182304.46,1,medium,0,0,71.86,elite
CUST000289,33,F,married,student,government,post_graduate,Gujarat,Bhavnagar,3,261000-261999,2014-01-16,12,mass,low,9235.76,1,high,0,0,67.54,normal
CUST000290,46,F,married,salaried,private,below_10th,Assam,Dibrugarh,3,181000-181999,2022-11-13,3,mass,lower_mid,19150.2,1,high,0,0,38.34,normal
CUST000291,20,M,married,business,self_employed,high_school,Kerala,Kochi,2,454000-454999,2023-09-23,2,youth,upper_mid,60319.11,0,medium,1,0,19.71,normal
CUST000292,37,M,married,other,private,high_school,Tamil Nadu,Coimbatore,2,458000-458999,2023-06-10,2,mass,lower_mid,26566.79,1,low,0,0,55.86,normal
CUST000293,53,O,widowed,salaried,self_employed,below_10th,Jharkhand,Dhanbad,3,130000-130999,2020-07-24,5,mass_affluent,upper_mid,117340.2,1,low,0,0,39.31,normal
CUST000294,36,M,single,salaried,government,graduate,Uttar Pradesh,Agra,3,639000-639999,2021-06-22,4,mass,low,7619.55,1,medium,0,0,31.69,normal
CUST000295,43,M,single,salaried,self_employed,below_10th,Maharashtra,Mumbai,1,238000-238999,2018-07-17,7,retail,mid,52236.93,0,medium,0,0,42.63,normal
CUST000296,20,M,divorced,salaried,private,post_graduate,Maharashtra,Pune,1,104000-104999,2016-06-19,9,youth,high,343088.15,1,medium,0,0,21.03,normal
CUST000297,36,F,married,self_employed,government,high_school,West Bengal,Siliguri,3,642000-642999,2021-05-07,5,mass,lower_mid,21415.3,1,low,1,0,54.86,normal
CUST000298,37,M,married,student,self_employed,professional,Gujarat,Ahmedabad,1,110000-110999,2024-06-01,2,mass,low,5096.7,1,low,0,0,45.83,normal
CUST000299,49,F,married,other,other,high_school,Bihar,Muzaffarpur,3,233000-233999,2018-08-31,7,mass,lower_mid,16128.66,0,low,0,0,51.86,normal
CUST000300,24,F,married,retired,private,graduate,Andhra Pradesh,Guntur,3,407000-407999,2017-03-08,9,youth,upper_mid,139479.58,1,low,0,0,24.83,normal
CUST000301,69,M,married,salaried,ngo,post_graduate,Gujarat,Gandhinagar,3,238000-238999,2017-03-26,9,mass,low,14039.29,1,medium,0,0,62.0,normal
CUST000302,58,M,divorced,business,self_employed,professional,Andhra Pradesh,Tirupati,3,655000-655999,2026-01-13,0,elite,high,340956.6,1,low,1,0,42.74,normal
