customer_id,recommended_product,clv_tier,cibil_score,confidence_pct,top1_feature,top1_shap,top1_value,top2_feature,top2_shap,top2_value,top3_feature,top3_shap,top3_value,top_blocker_feature,top_blocker_shap
CUST003355,home_loan,normal,800,99.9,prime_home_age,2.2172,1.0,profit_of_top_eligible,0.7889,100.0,credit_capacity_score,0.3752,99.986,top2_risk_percentage,-0.163
CUST011183,insurance,normal,618,97.8,top2_risk_percentage,1.5533,60.0,affluent,0.9847,1.0,insurance,0.6407,0.0,is_retired,-0.4049
CUST016920,credit_card,normal,815,100.0,income_group_ord,0.612,2.0,prime_home_age,0.275,0.0,top2_confidence_score,0.2527,91.86,digital_credit_ready,-0.9434
CUST011924,education_loan,normal,672,100.0,is_student,4.1117,1.0,occupation_enc,0.7003,5.0,income_group_ord,0.2145,0.0,online_spend_ratio,-0.4793
CUST012620,insurance,normal,822,99.9,is_retired,7.79,1.0,occupation_enc,0.7243,2.0,is_self_employed,0.1427,0.0,insurance,-0.3222
CUST009951,credit_card,normal,819,96.3,digital_credit_ready,2.1648,1.0,prime_home_age,0.5968,0.0,strong_digital,0.2565,1.0,online_spend_ratio,-0.3997
CUST005124,education_loan,normal,774,100.0,is_student,4.3092,1.0,occupation_enc,0.7576,5.0,online_spend_ratio,0.3182,0.085,age,-0.0258
CUST011039,credit_card,normal,806,93.3,digital_credit_ready,1.8808,1.0,tier1_city,1.4643,1.0,city_tier,0.6925,1.0,prime_home_age,-0.4516
CUST003810,home_loan,normal,816,99.9,prime_home_age,2.1498,1.0,profit_of_top_eligible,0.7587,100.0,clv_tier_enc,0.285,0.0,digital_x_online,-0.1703
CUST015488,insurance,normal,714,99.9,is_retired,7.4745,1.0,occupation_enc,0.4163,2.0,insurance,0.2018,0.0,default_history_flag,-0.283
CUST018638,credit_card,normal,770,100.0,digital_credit_ready,2.0797,1.0,prime_home_age,0.7239,0.0,strong_digital,0.272,1.0,is_premium,-0.1571
CUST012076,education_loan,normal,787,100.0,is_student,4.2711,1.0,occupation_enc,0.7444,5.0,online_spend_ratio,0.5584,0.1397,age,-0.2377
CUST010934,insurance,normal,611,97.8,top2_risk_percentage,1.5697,60.0,affluent,0.9712,1.0,insurance,0.6516,0.0,is_retired,-0.4031
CUST013339,consumer_durable,normal,674,99.4,income_group_ord,1.6679,2.0,cibil_score,0.8189,674.0,cibil_composite,0.3467,62.3314,ecommerce_to_spend_ratio,-0.7721
CUST001179,car_loan,normal,688,100.0,cibil_risky_zone,1.6764,1.0,insurance,0.7926,1.0,top2_risk_percentage,0.5695,21.09,payment_history_score,-0.345
CUST004211,personal_loan,normal,714,99.9,profit_of_top_eligible,1.5906,100.0,cibil_gte_750,1.5526,0.0,low_income,0.6937,1.0,top2_risk_percentage,-0.3331
CUST018413,insurance,normal,649,60.5,top2_risk_percentage,1.4594,60.0,affluent,0.9543,1.0,insurance,0.6614,0.0,is_retired,-0.4056
CUST009259,insurance,normal,639,97.8,top2_risk_percentage,1.6007,60.0,affluent,0.9736,1.0,insurance,0.6414,0.0,is_retired,-0.3988
CUST007218,home_loan,normal,818,100.0,prime_home_age,2.1161,1.0,profit_of_top_eligible,0.7168,100.0,credit_capacity_score,0.3329,101.6,ecommerce_to_spend_ratio,-0.2033
CUST003207,personal_loan,normal,725,100.0,profit_of_top_eligible,1.7881,100.0,cibil_gte_750,1.1453,0.0,occupation_enc,0.5622,3.0,is_self_employed,-0.252
CUST017130,car_loan,normal,675,100.0,cibil_risky_zone,1.5444,1.0,insurance,0.6717,1.0,cibil_score,0.43,675.0,upi_x_income,-0.2159
CUST019613,consumer_durable,normal,627,98.2,income_group_ord,1.6477,2.0,cibil_score,0.7664,627.0,digital_adoption_score,0.3539,1.0,ecommerce_to_spend_ratio,-0.6389
CUST016422,education_loan,normal,792,100.0,is_student,4.1579,1.0,occupation_enc,0.7196,5.0,credit_history_years,0.1946,2.0,online_spend_ratio,-0.3904
CUST017737,education_loan,normal,618,100.0,is_student,4.0692,1.0,occupation_enc,0.6961,5.0,income_group_ord,0.1886,0.0,credit_history_score,-0.3413
CUST009937,consumer_durable,normal,820,95.7,ecommerce_to_spend_ratio,2.0692,0.1532,income_group_ord,1.4243,1.0,online_spend_ratio,1.0176,0.1533,cibil_score,-0.3055
CUST010168,insurance,normal,799,100.0,is_retired,7.2628,1.0,occupation_enc,0.4381,2.0,insurance,0.186,0.0,top2_risk_percentage,-0.3032
CUST012098,personal_loan,normal,707,99.9,profit_of_top_eligible,1.4749,100.0,cibil_gte_750,0.9401,0.0,digital_x_online,0.3732,0.145,occupation_enc,-2.5432
CUST002984,personal_loan,normal,775,99.9,profit_of_top_eligible,1.4768,100.0,occupation_enc,0.6326,3.0,top2_risk_percentage,0.6064,7.69,cibil_gte_750,-0.821
CUST008852,education_loan,normal,687,100.0,is_student,4.2724,1.0,occupation_enc,0.7432,5.0,online_spend_ratio,0.5995,0.0973,income_group_ord,-0.1042
CUST003874,education_loan,normal,747,100.0,is_student,4.2466,1.0,occupation_enc,0.7378,5.0,online_spend_ratio,0.6917,0.0955,age,-0.3107
CUST002209,consumer_durable,normal,605,98.2,ecommerce_to_spend_ratio,1.2254,0.1522,income_group_ord,1.1055,1.0,online_spend_ratio,0.4609,0.1522,top2_confidence_score,-0.1293
CUST011799,insurance,normal,561,100.0,default_history_flag,4.6402,1.0,is_blocked,1.1602,1.0,repayment_status_ord,0.7739,0.0,insurance,-0.5625
CUST015459,home_loan,normal,809,99.9,prime_home_age,2.1616,1.0,profit_of_top_eligible,0.7676,100.0,credit_capacity_score,0.2862,90.136,digital_x_online,-0.1318
CUST013211,insurance,normal,805,99.9,is_retired,7.9618,1.0,occupation_enc,0.6973,2.0,is_self_employed,0.1383,0.0,default_history_flag,-0.3028
CUST001782,personal_loan,normal,730,99.7,cibil_gte_750,1.7963,0.0,profit_of_top_eligible,1.6663,100.0,occupation_enc,0.749,3.0,digital_x_online,-0.3022
CUST017582,insurance,normal,789,100.0,is_retired,7.6727,1.0,occupation_enc,0.4617,2.0,is_self_employed,0.1442,0.0,default_history_flag,-0.3023
CUST006782,home_loan,normal,813,99.9,prime_home_age,2.0523,1.0,profit_of_top_eligible,0.7144,100.0,top2_risk_percentage,0.2729,10.97,credit_capacity_score,-0.176
CUST013386,insurance,normal,602,93.6,bureau_inquiries_6m,3.6009,6.0,bureau_x_writeoff,1.9905,6.0,repayment_status_ord,0.814,0.0,is_retired,-0.3711
CUST018977,car_loan,normal,659,100.0,cibil_risky_zone,1.8016,1.0,digital_adoption_score,0.4731,0.0,cibil_score,0.4432,659.0,income_group_ord,-0.3569
CUST003109,credit_card,normal,768,93.4,top2_risk_percentage,0.9982,3.0,is_self_employed,0.6948,0.0,prime_home_age,0.4814,0.0,digital_credit_ready,-0.8392
CUST014694,car_loan,normal,691,100.0,cibil_risky_zone,1.7946,1.0,insurance,0.5408,1.0,top2_risk_percentage,0.5086,21.53,rd_flag,-0.1098
CUST011020,credit_card,elite,837,100.0,digital_credit_ready,1.6186,1.0,is_premium,0.4976,1.0,clv_tier_enc,0.3015,1.0,tier1_city,-0.1661
CUST000412,consumer_durable,normal,725,99.7,ecommerce_to_spend_ratio,2.0614,0.1642,income_group_ord,1.3638,2.0,online_spend_ratio,1.0513,0.1642,cibil_score,-0.3015
CUST000193,consumer_durable,normal,611,100.0,income_group_ord,1.6795,2.0,cibil_score,0.7815,611.0,digital_adoption_score,0.3545,1.0,ecommerce_to_spend_ratio,-0.5391
CUST009183,insurance,normal,781,99.9,is_retired,6.8278,1.0,occupation_enc,0.3248,2.0,affluent,0.2452,1.0,top2_risk_percentage,-0.5501
CUST011865,business_loan,super_hni,796,99.9,is_self_employed,2.0101,1.0,top2_confidence_score,0.7757,91.27,is_business_occ,0.5185,1.0,prime_home_age,-1.9564
CUST019689,insurance,normal,591,100.0,default_history_flag,3.3864,1.0,bureau_x_writeoff,1.1985,6.0,is_blocked,0.7446,1.0,high_saver,-0.2616
CUST001320,credit_card,normal,791,99.7,foir_x_cibil,1.0202,0.3622,top2_risk_percentage,0.8588,3.0,foir_high,0.8429,1.0,digital_credit_ready,-0.7452
CUST017573,credit_card,elite,792,100.0,digital_credit_ready,1.944,1.0,is_premium,0.5109,1.0,strong_digital,0.3163,1.0,tier1_city,-0.1625
CUST000610,home_loan,normal,762,95.7,prime_home_age,1.9234,1.0,profit_of_top_eligible,0.7013,100.0,top2_risk_percentage,0.4097,23.13,credit_capacity_score,-0.3314
CUST012106,credit_card,normal,830,100.0,digital_credit_ready,1.9055,1.0,prime_home_age,0.7358,0.0,strong_digital,0.3086,1.0,is_premium,-0.1515
CUST000145,consumer_durable,normal,632,92.5,income_group_ord,1.6431,2.0,cibil_score,0.8053,632.0,cibil_composite,0.3559,55.2767,ecommerce_to_spend_ratio,-0.6378
CUST002587,consumer_durable,normal,777,94.0,ecommerce_to_spend_ratio,1.6871,0.161,online_spend_ratio,0.8044,0.161,income_group_ord,0.7607,1.0,digital_adoption_score,-2.0831
CUST013528,insurance,normal,637,100.0,is_retired,3.9482,1.0,default_history_flag,2.4956,1.0,is_blocked,0.6869,1.0,high_saver,-0.158
CUST008348,credit_card,normal,818,99.7,digital_credit_ready,1.7101,1.0,foir_x_cibil,0.901,0.373,foir,0.8105,0.456,cc_credit_limit,-0.4801
CUST004617,education_loan,normal,772,100.0,is_student,4.2658,1.0,occupation_enc,0.7407,5.0,online_spend_ratio,0.6254,0.0827,income_group_ord,-0.105
CUST001795,home_loan,normal,760,99.9,prime_home_age,2.1896,1.0,profit_of_top_eligible,0.8332,100.0,credit_capacity_score,0.2764,90.758,digital_x_online,-0.1137
CUST014132,consumer_durable,normal,671,99.4,income_group_ord,1.6407,1.0,cibil_score,0.8378,671.0,age,0.4034,35.0,ecommerce_to_spend_ratio,-0.6551
CUST014240,credit_card,normal,749,100.0,digital_credit_ready,1.9579,1.0,prime_home_age,0.6481,0.0,strong_digital,0.3063,1.0,cibil_gte_750,-0.1585
CUST013674,insurance,normal,709,99.9,is_retired,6.7598,1.0,investment_intent_score,0.7132,2.0,occupation_enc,0.3269,2.0,high_saver,-0.3923
CUST013032,education_loan,normal,661,100.0,is_student,4.217,1.0,online_spend_ratio,0.7397,0.1404,occupation_enc,0.7377,5.0,age,-0.12
CUST013932,personal_loan,normal,725,97.7,cibil_gte_750,1.8447,0.0,profit_of_top_eligible,1.5292,100.0,low_income,0.7706,1.0,digital_x_online,-0.3093
CUST002343,home_loan,normal,805,99.9,prime_home_age,2.1515,1.0,profit_of_top_eligible,0.5962,100.0,credit_capacity_score,0.3636,94.933,customer_segment_enc,-0.0208
CUST007988,credit_card,normal,853,100.0,is_self_employed,0.5594,0.0,prime_home_age,0.5021,0.0,top2_risk_percentage,0.4853,4.05,digital_credit_ready,-0.8282
CUST002552,insurance,normal,599,100.0,default_history_flag,4.1917,1.0,is_blocked,0.9502,1.0,top2_risk_percentage,0.5022,43.59,insurance,-0.564
CUST015713,insurance,normal,742,100.0,is_retired,7.9253,1.0,occupation_enc,0.6233,2.0,is_self_employed,0.0751,0.0,insurance,-0.3355
CUST016511,insurance,normal,622,100.0,default_history_flag,4.1431,1.0,bureau_x_writeoff,1.4344,6.0,is_blocked,0.8422,1.0,is_retired,-0.2866
CUST007175,home_loan,normal,721,99.9,prime_home_age,2.0716,1.0,profit_of_top_eligible,0.7892,100.0,credit_capacity_score,0.3234,86.872,cibil_gte_750,-0.1992
CUST019274,insurance,normal,615,98.2,bureau_inquiries_6m,3.9751,6.0,bureau_x_writeoff,2.2553,6.0,repayment_status_ord,0.7925,0.0,insurance,-0.5779
CUST005127,home_loan,super_hni,820,99.9,prime_home_age,1.3869,1.0,cc_credit_limit,0.6224,179734.88,credit_card,0.3083,1.0,clv_score,-1.3211
CUST018265,insurance,normal,631,98.2,is_retired,7.1681,1.0,occupation_enc,0.5456,2.0,top2_risk_percentage,0.1393,31.5,insurance,-0.4294
CUST004727,insurance,normal,577,100.0,default_history_flag,2.5499,1.0,bureau_inquiries_6m,1.7576,6.0,bureau_x_writeoff,1.5485,6.0,insurance,-0.3161
CUST019556,credit_card,elite,805,99.7,foir_x_cibil,0.9782,0.4356,foir_high,0.8456,1.0,is_premium,0.6787,1.0,digital_credit_ready,-0.7217
CUST008130,insurance,normal,587,100.0,default_history_flag,4.7723,1.0,is_blocked,1.1673,1.0,repayment_status_ord,0.8146,0.0,insurance,-0.4712
CUST019958,education_loan,normal,617,100.0,is_student,4.2498,1.0,occupation_enc,0.7543,5.0,online_spend_ratio,0.2589,0.1128,cibil_composite,-0.0581
CUST012511,credit_card,elite,779,99.7,digital_credit_ready,1.8658,1.0,clv_tier_enc,0.8595,1.0,is_premium,0.682,1.0,prime_home_age,-0.5249
CUST012699,consumer_durable,normal,708,88.7,ecommerce_to_spend_ratio,2.0077,0.1532,income_group_ord,1.2679,1.0,online_spend_ratio,0.9379,0.1532,cibil_score,-0.3238
CUST019911,credit_card,elite,844,94.1,is_premium,1.1009,1.0,foir_x_cibil,0.805,0.3431,profit_of_top_eligible,0.3626,75.0,digital_credit_ready,-0.8423
CUST013533,education_loan,normal,791,100.0,is_student,4.3122,1.0,occupation_enc,0.7584,5.0,online_spend_ratio,0.303,0.0991,age,-0.0206
CUST009534,credit_card,normal,843,100.0,digital_credit_ready,2.5039,1.0,prime_home_age,0.6283,0.0,top2_risk_percentage,0.5281,3.0,cc_credit_limit,-0.4519
CUST019455,insurance,normal,637,100.0,default_history_flag,4.0218,1.0,is_blocked,0.9391,1.0,top2_risk_percentage,0.5087,45.72,insurance,-0.6744
CUST009756,home_loan,normal,779,99.9,prime_home_age,2.2187,1.0,profit_of_top_eligible,0.8465,100.0,credit_capacity_score,0.3248,92.454,insurance,-0.0471
CUST003262,home_loan,normal,824,99.9,prime_home_age,2.1599,1.0,profit_of_top_eligible,0.7722,100.0,top2_risk_percentage,0.2642,10.87,monthly_income,-0.056
CUST017411,home_loan,normal,727,99.9,prime_home_age,2.0101,1.0,profit_of_top_eligible,0.7706,100.0,credit_capacity_score,0.3249,82.504,cibil_gte_750,-0.1984
CUST007976,insurance,normal,695,99.4,top2_risk_percentage,1.605,40.11,affluent,1.038,1.0,insurance,0.5051,0.0,high_saver,-0.4606
CUST009798,car_loan,normal,678,100.0,cibil_risky_zone,1.7751,1.0,profit_of_top_eligible,0.5527,70.0,cibil_score,0.4547,678.0,occupation_enc,-0.3191
CUST012964,insurance,normal,829,99.9,is_retired,7.8138,1.0,occupation_enc,0.4602,2.0,is_self_employed,0.1477,0.0,default_history_flag,-0.3011
CUST001329,credit_card,normal,813,100.0,digital_credit_ready,1.7809,1.0,prime_home_age,0.7347,0.0,strong_digital,0.2856,1.0,tier1_city,-0.1399
CUST000198,credit_card,normal,754,93.4,digital_credit_ready,2.2229,1.0,prime_home_age,0.6909,0.0,strong_digital,0.2482,1.0,is_premium,-0.1695
CUST004932,credit_card,elite,833,100.0,digital_credit_ready,1.5186,1.0,foir_high,0.6161,1.0,foir_x_cibil,0.5157,0.3793,tier1_city,-0.0925
CUST015701,insurance,normal,610,100.0,default_history_flag,3.5525,1.0,is_blocked,0.8285,1.0,affluent,0.4609,1.0,is_retired,-0.2877
CUST000372,education_loan,normal,704,100.0,is_student,4.136,1.0,occupation_enc,0.7076,5.0,income_group_ord,0.2145,0.0,online_spend_ratio,-0.4342
CUST015431,home_loan,normal,756,99.9,prime_home_age,2.1834,1.0,profit_of_top_eligible,0.8314,100.0,credit_capacity_score,0.2882,90.183,repayment_status_ord,-0.1216
CUST014339,gold_loan,normal,619,100.0,profit_of_top_eligible,2.2226,45.0,top2_confidence_score,0.6386,30.0,income_group_ord,0.2729,0.0,investment_txn_flag,-0.2998
CUST018714,consumer_durable,normal,829,92.3,ecommerce_to_spend_ratio,2.042,0.1771,income_group_ord,1.4443,2.0,online_spend_ratio,1.0829,0.1771,cibil_score,-0.3006
CUST016775,education_loan,normal,737,93.6,is_student,3.8103,1.0,age,0.8717,33.0,occupation_enc,0.6975,5.0,online_spend_ratio,-0.6067
CUST011985,credit_card,elite,823,98.2,digital_credit_ready,1.8466,1.0,clv_tier_enc,0.8269,1.0,is_premium,0.6821,1.0,prime_home_age,-0.5239
CUST013248,home_loan,normal,813,99.9,prime_home_age,2.0063,1.0,profit_of_top_eligible,0.7023,100.0,clv_tier_enc,0.2672,0.0,credit_capacity_score,-0.2172
CUST016478,consumer_durable,normal,847,99.9,ecommerce_to_spend_ratio,1.9161,0.1601,income_group_ord,1.4105,1.0,online_spend_ratio,0.8823,0.1601,cibil_score,-0.2831
CUST000112,insurance,normal,582,100.0,default_history_flag,4.4356,1.0,is_blocked,1.0803,1.0,repayment_status_ord,0.7313,0.0,is_retired,-0.3321
CUST000141,home_loan,normal,807,100.0,prime_home_age,1.9735,1.0,profit_of_top_eligible,0.6391,100.0,affluent,0.3884,1.0,top2_risk_percentage,-1.0968
CUST013224,credit_card,normal,773,75.2,digital_credit_ready,1.955,1.0,prime_home_age,0.6221,0.0,strong_digital,0.2422,1.0,online_spend_ratio,-0.3699
CUST013402,insurance,normal,727,100.0,is_retired,7.5642,1.0,occupation_enc,0.3815,2.0,insurance,0.1703,0.0,high_saver,-0.3768
CUST006386,gold_loan,normal,592,84.6,profit_of_top_eligible,1.3354,30.0,top2_confidence_score,0.606,30.0,credit_capacity_score,0.3403,-23.6535,repayment_status_ord,-0.4786
CUST000881,consumer_durable,normal,801,99.9,ecommerce_to_spend_ratio,2.079,0.1732,income_group_ord,1.4674,2.0,online_spend_ratio,1.1129,0.1732,cibil_score,-0.297
CUST018974,home_loan,normal,815,96.2,prime_home_age,1.9999,1.0,profit_of_top_eligible,0.6978,100.0,age,0.2551,43.0,ecommerce_to_spend_ratio,-0.4169
CUST015285,education_loan,elite,750,97.7,is_student,4.1458,1.0,age,0.976,33.0,occupation_enc,0.7196,5.0,online_spend_ratio,-0.3671
CUST004274,insurance,normal,676,99.4,top2_risk_percentage,1.2943,37.07,affluent,1.1678,1.0,insurance,0.6923,0.0,is_retired,-0.4107
CUST014060,insurance,normal,624,100.0,default_history_flag,2.101,1.0,bureau_inquiries_6m,1.4195,6.0,bureau_x_writeoff,1.1972,6.0,is_retired,-0.2299
CUST015350,credit_card,normal,723,100.0,digital_credit_ready,1.93,1.0,prime_home_age,0.6943,0.0,strong_digital,0.2837,1.0,is_premium,-0.1835
CUST005333,personal_loan,normal,732,99.9,profit_of_top_eligible,1.6816,100.0,cibil_gte_750,1.6418,0.0,occupation_enc,0.6636,3.0,digital_x_online,-0.3412
CUST017083,credit_card,normal,729,100.0,digital_credit_ready,1.6819,1.0,prime_home_age,0.6957,0.0,profit_of_top_eligible,0.3016,100.0,is_premium,-0.1637
CUST017474,home_loan,normal,745,99.9,prime_home_age,1.984,1.0,profit_of_top_eligible,0.7574,100.0,credit_capacity_score,0.3015,84.1765,cibil_gte_750,-0.191
CUST019598,insurance,normal,621,97.8,top2_risk_percentage,1.6204,60.0,affluent,0.9362,1.0,repayment_status_ord,0.6847,0.0,is_retired,-0.4018
CUST000503,consumer_durable,normal,853,85.6,ecommerce_to_spend_ratio,1.5564,0.1721,online_spend_ratio,1.061,0.1721,digital_adoption_score,0.1048,2.0,income_group_ord,-0.6874
CUST016838,home_loan,normal,787,99.9,prime_home_age,2.1598,1.0,profit_of_top_eligible,0.8239,100.0,clv_tier_enc,0.2437,0.0,monthly_income,-0.0508
CUST002571,consumer_durable,normal,813,99.9,ecommerce_to_spend_ratio,1.9391,0.1758,income_group_ord,1.2331,1.0,online_spend_ratio,1.0838,0.1758,is_student,-0.5346
CUST003894,credit_card,normal,836,100.0,digital_credit_ready,2.2788,1.0,top2_risk_percentage,0.7089,3.0,prime_home_age,0.6954,0.0,is_self_employed,-0.2049
CUST010328,credit_card,normal,763,96.6,is_self_employed,0.5795,0.0,prime_home_age,0.4919,0.0,top2_confidence_score,0.3085,92.6,digital_credit_ready,-0.9494
CUST014473,credit_card,normal,779,96.3,digital_credit_ready,2.1033,1.0,prime_home_age,0.7225,0.0,strong_digital,0.2878,1.0,is_premium,-0.1885
CUST016480,credit_card,normal,842,100.0,digital_credit_ready,2.1984,1.0,prime_home_age,0.6909,0.0,strong_digital,0.3634,1.0,is_premium,-0.1579
CUST018377,credit_card,elite,828,98.2,digital_credit_ready,2.1482,1.0,clv_tier_enc,0.848,1.0,is_premium,0.7393,1.0,prime_home_age,-0.4757
CUST019401,insurance,normal,662,100.0,default_history_flag,4.7797,1.0,is_blocked,1.1979,1.0,repayment_status_ord,0.5843,0.0,insurance,-0.4891
CUST000304,credit_card,normal,790,100.0,digital_credit_ready,1.7743,1.0,prime_home_age,0.7429,0.0,top2_risk_percentage,0.669,3.0,tier1_city,-0.1521
CUST013689,education_loan,normal,769,100.0,is_student,4.2663,1.0,occupation_enc,0.742,5.0,online_spend_ratio,0.6105,0.0956,income_group_ord,-0.1042
CUST018682,consumer_durable,normal,821,99.9,ecommerce_to_spend_ratio,2.0444,0.1796,income_group_ord,1.4832,2.0,online_spend_ratio,1.1459,0.1796,cibil_score,-0.2997
CUST007690,credit_card,normal,750,78.4,prime_home_age,0.3951,0.0,is_self_employed,0.3893,0.0,profit_of_top_eligible,0.3396,100.0,digital_credit_ready,-0.9399
CUST006095,home_loan,normal,805,100.0,prime_home_age,2.2351,1.0,profit_of_top_eligible,0.7707,100.0,credit_capacity_score,0.3574,99.916,is_self_employed,-0.0583
CUST001166,consumer_durable,normal,703,99.9,ecommerce_to_spend_ratio,2.0265,0.1723,income_group_ord,1.4681,2.0,online_spend_ratio,1.0601,0.1723,cibil_score,-0.3122
CUST016507,consumer_durable,normal,697,99.4,income_group_ord,1.7127,1.0,cibil_score,0.8344,697.0,age,0.5486,40.0,ecommerce_to_spend_ratio,-0.6208
CUST016552,personal_loan,elite,842,99.9,profit_of_top_eligible,1.0154,100.0,low_income,0.7076,1.0,digital_x_online,0.6493,0.1128,cibil_gte_750,-0.9023
CUST007977,insurance,normal,613,100.0,default_history_flag,4.181,1.0,bureau_x_writeoff,1.5124,10.0,is_blocked,0.8627,1.0,insurance,-0.458
CUST019114,credit_card,normal,857,97.8,digital_credit_ready,1.6788,1.0,top2_risk_percentage,0.6581,3.0,prime_home_age,0.5745,0.0,online_spend_ratio,-0.382
CUST007382,insurance,normal,634,98.2,is_retired,6.4737,1.0,occupation_enc,0.484,2.0,top2_risk_percentage,0.3868,55.43,insurance,-0.6541
CUST019614,personal_loan,normal,726,100.0,profit_of_top_eligible,1.6557,100.0,cibil_gte_750,1.6324,0.0,low_income,0.7085,1.0,prime_home_age,-0.2717
CUST013218,insurance,normal,652,100.0,default_history_flag,3.6319,1.0,is_blocked,0.9762,1.0,top2_risk_percentage,0.4873,33.12,is_retired,-0.3002
CUST012150,consumer_durable,normal,698,100.0,ecommerce_to_spend_ratio,1.2658,0.1705,income_group_ord,1.1356,2.0,online_spend_ratio,0.5801,0.1706,top2_confidence_score,-0.1313
CUST003632,consumer_durable,normal,836,100.0,ecommerce_to_spend_ratio,1.9926,0.1648,income_group_ord,1.4546,2.0,online_spend_ratio,1.043,0.1648,cibil_score,-0.2965
CUST008650,consumer_durable,normal,676,99.4,income_group_ord,1.7629,1.0,cibil_score,0.8448,676.0,digital_adoption_score,0.3335,1.0,ecommerce_to_spend_ratio,-0.6148
